,CITY,ASIAN,BLACK,LATINO,WHITE,NON.WHITE,TOTAL.POP,TOTAL.CASES
59,Harvard Park,0.0,0.06922500896915335,0.16924721658848385,0.03531478718426373,0.13109141804876462,37935,2526
60,Hawaiian Gardens,0.009039990658676318,0.014575347257648412,0.03762261510880496,0.01537765995072998,0.028970751956560428,14676,847
61,Hawthorne,0.007778967502219294,0.012307753956549336,0.029977080515605787,0.012670529830336215,0.02314444656723871,88787,3419
62,Hermosa Beach,0.008852906741267161,0.007746293398608766,0.03850693674960589,0.01654184915391954,0.02980527459994499,19670,401
63,Hidden Hills,0.0,0.0,0.025806451612903226,0.013228109733183014,0.01887905604719764,1890,31
64,Highland Park,0.006048957469935131,0.008685682520932495,0.023537719759764576,0.009992378121426762,0.018174325545491216,48391,2028
65,Hollywood,0.00651574511708251,0.010379247830737202,0.02557918896674571,0.010875908702544838,0.019754917057663014,68254,2174
66,Hollywood Hills,0.011061977494406787,0.017119011367023547,0.04484366807406794,0.019378987226621878,0.035054509762680965,29434,632
67,Huntington Park,0.00814730324262669,0.01357883873771115,0.04262984325479539,0.017380913584270272,0.03289158711147023,59484,4491
68,Hyde Park,0.004962963882030348,0.010629014314014995,0.025896491025466047,0.00955370547290842,0.020026572113764296,28541,1247
69,Industry,0.0,0.0,0.04465880671668453,0.012400793650793652,0.03524436090225564,437,60
70,Inglewood,0.00727389109530252,0.012224178090716738,0.0298211965122149,0.012446435874184314,0.023022202070849856,113582,4734
71,Irwindale,0.0,0.0,0.04303560889238638,0.008387010198604402,0.03326512750153759,1459,104
72,Jefferson Park,0.0029816479568257376,0.005542807099227332,0.0136730804968913,0.004803766152663687,0.010530763826959557,8073,446
73,Koreatown,0.0030227347436909855,0.004707279626893775,0.011549247958780068,0.004814930512332094,0.0089155985623175,51693,1842
74,La Habra Heights,0.003400949885302965,0.0,0.015168522282559231,0.006676825713791188,0.011818536374273048,5455,70
75,La Mirada,0.008407792170777934,0.011316569721386052,0.03235075105427077,0.013764337585784412,0.02495849442632538,49599,1500
76,La Puente,0.010160371300608808,0.01411756854400382,0.039688105743031075,0.01637791194725002,0.03063139592106373,40697,2607
77,La Verne,0.008977180822456661,0.012941130796008955,0.036261538256648095,0.015428254370866926,0.027931273968052665,33282,973
78,Lake Balboa,0.021097600312056947,0.03182723704218877,0.08287802846600148,0.03527939767374893,0.06390872216532457,42206,1969
79,Lakewood,0.00830378645362253,0.012952342575069619,0.031563872189853064,0.013459346849438978,0.024366726466784533,80362,2221
80,Lancaster,0.018044651809337234,0.028547493836483185,0.06956682336550687,0.029685893965197743,0.053728185893654315,161570,7606
81,Lawndale,0.006903703837108609,0.011411294573331697,0.02790810246796643,0.011694056666831619,0.021604658935462394,33614,1148
82,Leimert Park,0.009225568848575203,0.015674195114086815,0.037225979564426255,0.014145872234481978,0.029551700700375307,15235,550
83,Lincoln Heights,0.011331052809862548,0.009392846408175533,0.04373585625984986,0.018089926415745472,0.03374860333297191,32597,1789
84,Lomita,0.005132310976986718,0.007322931515944464,0.02108966866980174,0.008945704049272937,0.016319751265375153,20729,378
85,Los Feliz,0.0035735832319066328,0.005368896906441601,0.01426510576058357,0.006059982594547552,0.010976572246727642,21608,408
86,Lynwood,0.011921963595091966,0.01882415304488205,0.04612927572500951,0.01923958262932083,0.03559645402151455,72047,5286
87,Malibu,0.0,0.006659208353310958,0.024699609165007918,0.010888705550684134,0.019264138450649563,12961,169
88,Manchester Square,0.0,0.009217718561983234,0.02246133057328503,0.0,0.017371905216800508,8536,336
89,Manhattan Beach,0.00805527625332991,0.005875613267134757,0.03110618788483107,0.013434881797951404,0.02411027513065642,35999,584
90,Mar Vista,0.004842640595063677,0.007245093461705656,0.01907404330601775,0.008128564897473533,0.014753013722501247,42471,633
91,Maywood,0.0,0.0,0.0438090822359269,0.01780436563045259,0.03381364089898711,28049,2124
92,Mission Hills,0.017423754419355945,0.026045950540110763,0.07058800421318313,0.030063928391126038,0.05452465850650319,24124,1611
93,Monrovia,0.008388068810923343,0.013413020085662253,0.03348872926785304,0.014286172854225655,0.025899220428416525,38800,1253
94,Montebello,0.010759629868732514,0.012911555842479019,0.041742178526889995,0.017620127812557375,0.032206434186206084,64375,3911
95,Monterey Park,0.005789334369369309,0.0,0.02213119464883935,0.00924455732324519,0.017099728245857263,62262,1587
96,North Hills,0.012813407455550598,0.020011300499105378,0.049235507901598995,0.0209354976539012,0.0380161909217833,61575,3412
97,North Hollywood,0.01893027708517002,0.030049400296548588,0.07344446013713432,0.031257493234679544,0.056661171823419856,151421,7393
98,Northridge,0.013538860423335006,0.02091179277121147,0.05218518471924603,0.022251317399073694,0.04028442662893485,69797,2770
99,Norwalk,0.010598578747150287,0.016446668074020822,0.04072562952104623,0.017285009409877542,0.03143141009701757,107622,5811
100,Pacific Palisades,0.00531632110579479,0.0,0.019580200501253132,0.009099121015480766,0.01612217678699673,21291,262
101,Pacoima,0.013330844908950328,0.022032924224515124,0.054413518822280904,0.022894277126240783,0.04199076409999553,76979,6718
102,Palmdale,0.018122872200125418,0.029125705557875737,0.07103063765642961,0.03026591722970082,0.054849422994392,158968,8980
103,Palms,0.0056456946393553305,0.008669701704463356,0.02149559089269984,0.009144057881272694,0.01664745098763765,43877,896
104,Palos Verdes Estates,0.00519971228258703,0.006814774430966335,0.01809440107532441,0.008638065073423552,0.015298473212373407,13522,159
105,Panorama City,0.013799881781012742,0.021570487047452954,0.053359980353115524,0.02260980630932595,0.04118350783491753,75250,5200
106,Paramount,0.011350656677528265,0.01838078639688128,0.04510564006229884,0.01909253195612536,0.03480461958501186,56023,3817
107,Pico Rivera,0.01076784215610204,0.012668049595414167,0.04166837132280001,0.017524135273656264,0.03216657458078813,64284,4298
108,Playa Vista,0.017571535674122205,0.017613075947583486,0.08444660120270991,0.0357697653503393,0.06551491045887378,10947,220
109,Pomona,0.012107916100090134,0.019013521465790398,0.046541793848869535,0.01976847011222619,0.03591952007031246,155931,9883
110,Porter Ranch,0.011827473394173456,0.015603614688797049,0.04493841030373551,0.019172351334721782,0.03478745225832649,35588,802
111,Rancho Palos Verdes,0.004419740019362304,0.005764878286124745,0.01686226898691488,0.007248324673127546,0.013147641768678046,42747,482
112,Rancho Park,0.010234236078240736,0.012934937265554261,0.04167924230011928,0.017571990247545414,0.032383871715200595,6560,142
113,Redondo Beach,0.0060924845744877035,0.008622287751609134,0.02347535806999054,0.010059335710210655,0.01821069896187267,68697,1040
114,Reseda,0.015796681203442874,0.024891740078152404,0.06115577010606866,0.02607147267242712,0.04722722894592718,76617,4279
115,Rolling Hills,0.0,0.0,0.006341877956900597,0.0032667755047372333,0.005200870625742749,1940,16
116,Rolling Hills Estates,0.003654529972627571,0.0,0.012856114367993419,0.0061886166585183216,0.011124937819543974,8113,79
117,Rosemead,0.006140399658918178,0.006256256256256256,0.02339229473375815,0.009853603603603605,0.01805473952213083,55350,1601
118,San Dimas,0.009823307222348976,0.014787774313213509,0.03810661113295567,0.016276628000528356,0.029465071449524368,34516,1114
119,San Fernando,0.008498342823149485,0.01214048974735641,0.05032538208122042,0.021245857057873713,0.03888915574506449,24612,1947
120,San Gabriel,0.0066074823546403314,0.007632422530911311,0.025190341905748957,0.010673694343994747,0.01946606553485048,40954,1139
121,San Marino,0.003623567949475604,0.0,0.012847195457231685,0.00595642698471651,0.010874233297728247,13277,145
122,San Pedro,0.008326567996835904,0.013513610355520565,0.032969535781589225,0.01404401909873567,0.025449752183877482,78038,2810
123,Santa Clarita,0.01563407661967812,0.024195594768549475,0.06004627766926799,0.02561770140147567,0.04635259435287381,220424,7219
124,Santa Fe Springs,0.00934544503009233,0.01359337458922521,0.038373754732502034,0.016062483645471196,0.0296324630780898,18364,988
125,Santa Monica,0.00753773389588279,0.011892869035726178,0.02898336231669565,0.012376590216702418,0.02237682675711546,92446,1694
126,Shadow Hills,0.002212971999265293,0.0,0.011970867696374106,0.00503816214045931,0.009146770573980388,4442,137
127,Sherman Oaks,0.013193891113684877,0.020807757131858756,0.05140221359268497,0.021931521018770987,0.0396867690552028,87254,2102
128,Sierra Madre,0.005453990139185828,0.0,0.024827591475350977,0.010702169329723135,0.019368316201596503,10989,164
129,Signal Hill,0.011411636559916514,0.017295088805194224,0.045367157896302586,0.018924562189265446,0.03516154881070688,11797,434
130,South El Monte,0.009798337956924056,0.0,0.03962103450244015,0.015922299180001594,0.030552694211573125,20885,1357
131,South Gate,0.010371507394884771,0.015557261092327157,0.044312575025919204,0.01880934391953679,0.03420062427877519,98155,7166
132,South Park,0.0,0.024422601871283665,0.06020061196863261,0.019674711437565582,0.04647074098805473,37961,2998
133,South Pasadena,0.006107785047113525,0.0076198487917205765,0.023512676271594923,0.010123513394714482,0.018333724895240596,26053,483
134,Studio City,0.005441181911770146,0.00873530285294991,0.02229008314201012,0.009643448557475707,0.01736231682755747,22440,476
135,Sun Valley,0.007487359384135392,0.011102537484942184,0.029313138638873377,0.012374057141038914,0.02262682940083642,52483,3185
136,Sunland,0.017472292622278462,0.025548729944246996,0.06984639865894915,0.029778420383570196,0.05394429526056583,20408,847
137,Sylmar,0.01565828708496017,0.024917010562355874,0.06202806158576379,0.026344521135500298,0.047865549409503695,82398,6137
138,Tarzana,0.013520365049856346,0.021125570390400538,0.05185791230491259,0.022151470319778783,0.04008811309577714,30876,1304
139,Temple City,0.007254878710909465,0.010011212558065032,0.02781440336329398,0.011903095246203307,0.021542706183106018,36455,881
140,Toluca Lake,0.005140066820868671,0.012122799105822339,0.03487902485589455,0.01483398978206188,0.026980777796374696,8704,190
141,Torrance,0.005500795739534837,0.008394617218809896,0.02096287957353972,0.008933653885451325,0.016194967551566256,149268,2327
142,Tujunga,0.010852293432306249,0.016754417930578067,0.044052564386433714,0.018755563400045798,0.033956472981438765,27810,991
143,University Park,0.014214431543824145,0.021795461700530355,0.05464096355740926,0.023101290015921608,0.04220940644017698,27456,1588
144,Valley Glen,0.005002469969547463,0.007792308991025858,0.02020770985762716,0.008591267254662685,0.015599644473218982,30016,1338
145,Valley Village,0.010334849111202976,0.01653575857792476,0.04243303127139424,0.01815958494502232,0.032897717891516985,24720,788
146,Van Nuys,0.010540136841090874,0.0167036073367383,0.04095197819080181,0.017437831835056466,0.031591823118873597,93194,5686
147,Venice,0.004528091959078987,0.0078582759924757,0.02016625549912399,0.008592694309529504,0.01555741092085797,33885,609
148,Vermont Knolls,0.004042167895485707,0.014460713316244643,0.03533373918182368,0.009701202949165696,0.027290757791339864,17200,1087
149,Vermont Square,0.0,0.0032110273665159022,0.007895109175289404,0.0015773467765341277,0.006091822033511113,7657,536
150,Vermont Vista,0.010733759821390236,0.03482508742051054,0.08521080733449139,0.027322297727175145,0.0657266425463491,41186,2923
151,Vernon,0.0,0.0,0.18381508202748037,0.0,0.1086649425162454,209,27
152,Walnut,0.004922238126256949,0.007016608311874206,0.01884565478529564,0.007926871011793022,0.014599280423141946,30532,603
153,Watts,0.0,0.021452055205729237,0.05234138399967545,0.010865136493277196,0.0404030201257544,42674,2964
154,West Adams,0.008108371082305372,0.017841291689966253,0.043658240026790134,0.017230288549898914,0.03375441773299869,27630,1412
155,West Covina,0.009953503698398591,0.015350590521058827,0.03788266494071457,0.016133657082052114,0.029235312503834883,108235,4887
156,West Hills,0.010259960027195734,0.015458339774308239,0.0395827185130014,0.016933677326816263,0.030633365188491697,40545,1044
157,West Hollywood,0.011199462425803561,0.01799913604147001,0.046664426774181506,0.019930077839022346,0.0358918942103545,36951,1006
158,West Los Angeles,0.02841054765834723,0.03949759064697053,0.11476658414402759,0.0496423433946279,0.08950526979227658,37636,879
159,Westchester,0.006024096385542169,0.009435331688198578,0.0230741146403797,0.009859706512474371,0.01783233563183552,51603,816
160,Westlake,0.005427983355351685,0.008395640094712697,0.020703818028081772,0.008560260488726672,0.015983261239749472,59355,3333
161,Westlake Village,0.0018618298808801242,0.0,0.01026075134351713,0.005265385557857475,0.009553113319826292,8360,58
162,Westwood,0.00704696422202057,0.01043492779029969,0.02653453066676207,0.011413720699087738,0.020701096640594538,54109,891
163,Whittier,0.010672211194270654,0.01590368726989352,0.04157617169347166,0.017714821467071425,0.03208549943639886,87432,4236
164,Wilmington,0.008627141418258913,0.013438431824595615,0.03411506441896957,0.014255003202826251,0.02631692898983308,56487,2871
165,Winnetka,0.012231718219694028,0.01882540379252622,0.0471171987324739,0.020063231042916845,0.036370816576838084,51786,2458
166,Woodland Hills,0.01251200739577675,0.019073281280614786,0.04896083926818101,0.02087143574478049,0.03777100989252873,68055,1775
